city,year,month,tavg_mean,tavg_max,tmin_mean,tmin_min,tmax_mean,tmax_max,prcp_sum,prcp_mean,wspd_mean,wspd_max,pres_mean,tsun_mean,tsun_sum,n_days,pop_density,urban_pct,surface_temp_avg,month_sin,month_cos,tavg_clim,tavg_anom,tavg_z,tmax_z,surf_z,pop_z,urb_z,wspd_mean_filled,wind_z,heat_stress_index,risk_label,heat_lag_1,risk_lag_1,heat_lag_3,risk_lag_3,heat_lag_6,risk_lag_6,heat_roll_mean_3,heat_roll_std_3,heat_roll_mean_6,heat_roll_std_6
Islamabad,1975,11,15.092857142857143,18.8,4.818181818181818,2.0,25.142857142857142,29.0,0.0,,,,,,0.0,30,90.1063395080946,26.341,13.037332,-0.5000000000000004,0.8660254037844384,16.348084201778377,-1.2552270589212338,-1.0079496178732388,-0.6323593227302047,-0.991619620630243,-1.412546950620209,-1.6265980182927933,9.790076923076922,-0.05439746698180381,-1.0428252106051035,0,-0.15794597096049756,0.0,0.2691647345350596,1.0,0.7089984966981158,2.0,0.08120920305676844,0.21810992924284223,0.3255760155613989,0.3371958715150043
Islamabad,1975,12,12.737499999999999,15.7,3.142857142857143,1.0,21.75,29.0,0.0,,,,,,0.0,31,90.1063395080946,26.341,9.893859,-2.4492935982947064e-16,1.0,11.626449384250602,1.111050615749397,-1.3056986391532923,-1.093621539448426,-1.4190621748280754,-1.412546950620209,-1.6265980182927933,9.790076923076922,-0.05439746698180381,-1.3644198672622658,0,-1.0428252106051035,0.0,0.13240884559574304,0.0,0.7078587735736614,2.0,-0.35612077865661923,0.6121672259420788,0.03360539767752905,0.5970817942831342
Islamabad,1976,1,11.64,13.2,1.0,-1.0,18.6,22.0,0.0,,,,,,0.0,31,92.9071372976339,26.681,9.083642,0.49999999999999994,0.8660254037844387,10.385781477970013,1.254218522029987,-1.4444374931932622,-1.5218670922331323,-1.5292337029227991,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-1.5515623704122992,0,-1.3644198672622658,0.0,-0.15794597096049756,0.0,0.2929712139263111,1.0,-0.8550636829426222,0.6247684443591919,-0.3117743757951255,0.7164729226258804
Islamabad,1976,2,13.244444444444445,16.0,7.0,5.0,18.666666666666668,22.0,0.0,,,,,,0.0,29,92.9071372976339,26.681,10.901334,0.8660254037844386,0.5000000000000001,13.159319881618844,0.08512456282560166,-1.2416140001700104,-1.512803694290599,-1.2820679371519568,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-1.4306390889546123,0,-1.5515623704122992,0.0,-1.0428252106051035,0.0,0.2691647345350596,1.0,-1.3196024827598893,0.25731269480419966,-0.6191966398515606,0.7963634342389398
Islamabad,1976,3,16.914285714285715,19.0,9.6,8.0,22.0,27.0,0.0,,,,,,0.0,31,92.9071372976339,26.681,14.721814,1.0,6.123233995736766e-17,18.127630164328522,-1.2133444500428077,-0.7776963944421136,-1.0596337971639256,-0.762567458076191,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-1.0311960056640868,0,-1.4306390889546123,0.0,-1.3644198672622658,0.0,0.13240884559574304,0.0,-1.4488737755430592,0.09489445172163669,-0.9024972770998391,0.7153559963090799
Islamabad,1976,4,23.616666666666664,31.0,11.5,11.0,29.333333333333332,34.0,0.0,,,,,,0.0,30,92.9071372976339,26.681,21.110104,0.8660254037844387,-0.4999999999999998,23.712838018606682,-0.09617135194001847,0.06957527086326869,-0.0626600234852436,0.10609818484692994,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-0.2628953609998612,0,-1.0311960056640868,0.0,-1.5515623704122992,0.0,-0.15794597096049756,0.0,-1.3377991550103328,0.27232283854168715,-1.0964314189764777,0.5056759790429961
Islamabad,1976,5,32.06666666666667,39.0,22.0,22.0,38.333333333333336,43.0,0.0,,,,,,0.0,31,92.9071372976339,26.681,26.76095,0.49999999999999994,-0.8660254037844387,28.952476743516804,3.1141899231498655,1.1377696368202155,1.1608986987567758,0.8744878123762918,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,0.6467084461849276,1,-0.2628953609998612,0.0,-1.4306390889546123,0.0,-1.0428252106051035,0.0,-0.9082434852061868,0.593501765169766,-1.113922983983038,0.4670615962882483
Islamabad,1976,6,31.87142857142857,38.2,20.5,19.0,38.714285714285715,44.0,0.0,,,,,,0.0,30,92.9071372976339,26.681,28.251919,1.2246467991473532e-16,-1.0,31.60981328850288,0.26161528292568903,1.1130888991452446,1.212689544142681,1.0772265022234093,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,0.6827842082077784,1,0.6467084461849276,1.0,-1.0311960056640868,0.0,-1.3644198672622658,0.0,-0.21579430682634004,0.8399432834197068,-0.8323340411846996,0.8613648259494827
Islamabad,1976,7,31.48333333333333,37.3,26.0,23.0,35.666666666666664,42.0,0.0,,,,,,0.0,31,92.9071372976339,26.681,28.457764,-0.4999999999999997,-0.8660254037844388,29.937447809614955,1.5458855237183755,1.0640284084010962,0.7983627810554361,1.105216853204268,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,0.5430605356310744,1,0.6827842082077784,1.0,-0.2628953609998612,0.0,-1.5515623704122992,0.0,0.3555324311309483,0.5358778458858161,-0.4911333619396922,1.002367934357526
Islamabad,1976,8,26.76,28.5,22.666666666666668,22.0,30.2,33.0,0.0,,,,,,0.0,31,92.9071372976339,26.681,26.701735,-0.8660254037844385,-0.5000000000000004,28.80541973028283,-2.045419730282827,0.466935147430291,0.05516414976769161,0.866435886736458,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,0.045446496886257494,0,0.5430605356310744,1.0,0.6467084461849276,1.0,-1.4306390889546123,0.0,0.6241843966745936,0.07253396290247528,-0.14202954426579661,0.9205991377159065
Islamabad,1976,9,27.619999999999997,31.3,20.5,20.0,34.2,36.0,0.0,0.0,,,,,0.0,30,92.9071372976339,26.681,24.04823,-1.0,-1.8369701987210297e-16,27.357947541492155,0.2620524585078421,0.5756507870424767,0.5989680263197005,0.5056181050100937,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,0.1979512484377799,1,0.045446496886257494,0.0,0.6827842082077784,1.0,-1.0311960056640868,0.0,0.4237637469083702,0.33499795882631894,0.10398472004101501,0.6706725668617664
Islamabad,1976,10,21.3125,24.3,12.0,10.0,30.5,32.0,0.0,0.0,,,,,0.0,31,92.9071372976339,26.681,21.125355,-0.8660254037844386,0.5000000000000001,22.634450532543134,-1.3219505325431342,-0.22170258139224924,0.09594944050909233,0.10817198232954577,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-0.33151259308137526,0,0.1979512484377799,1.0,0.5430605356310744,1.0,-0.2628953609998612,0.0,0.26215276031837065,0.254943735919902,0.30884259572465944,0.37878817108606694
Islamabad,1976,11,16.425,20.2,8.5,8.0,25.5,28.0,0.0,0.0,,,,,0.0,30,92.9071372976339,26.681,13.791394,-0.5000000000000004,0.8660254037844384,16.348084201778377,0.07691579822162353,-0.8395487309324354,-0.5838054051809182,-0.8890839260963543,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-0.932165892868338,0,-0.33151259308137526,0.0,0.045446496886257494,0.0,0.6467084461849276,1.0,-0.029371615919112564,0.27254596377835577,0.29740639037774047,0.3999470336653339
Islamabad,1976,12,10.875,14.3,3.0,1.0,20.375,22.0,0.0,0.0,,,,,0.0,31,92.9071372976339,26.681,9.06539,-2.4492935982947064e-16,1.0,11.626449384250602,-0.751449384250602,-1.541143847034335,-1.2805541220131789,-1.5317155697940013,-1.3742709116083625,-1.53134972214889,9.790076923076922,-0.05439746698180381,-1.518223300913423,0,-0.932165892868338,0.0,0.1979512484377799,1.0,0.6827842082077784,1.0,-0.3552424125039777,0.5654321502318823,0.03426066720219623,0.5956761187878636
Islamabad,1977,1,8.959999999999999,13.0,2.5,0.0,15.4,19.0,0.0,0.0,,,,,0.0,31,95.8668366023246,27.023,7.5393476,0.49999999999999994,0.8660254037844387,10.385781477970013,-1.4257814779700144,-1.7832257654730985,-1.9569101934747393,-1.7392234635377017,-1.3338233054038777,-1.435541141910023,9.790076923076922,-0.05439746698180381,-1.8354634551446163,0,-1.518223300913423,0.0,-0.33151259308137526,0.0,0.5430605356310744,1.0,-0.9273005956210453,0.5933703138502875,-0.33257391765133737,0.7689431974626577
Islamabad,1977,2,14.49,17.0,4.375,1.0,22.0,25.0,0.0,0.0,,,,,0.0,28,95.8668366023246,27.023,11.487392,0.8660254037844386,0.5000000000000001,13.159319881618844,1.3306801183811565,-1.0841589200598545,-1.0596337971639256,-1.2023770575331172,-1.3338233054038777,-1.435541141910023,9.790076923076922,-0.05439746698180381,-1.206126837185387,0,-1.8354634551446163,0.0,-0.932165892868338,0.0,0.045446496886257494,0.0,-1.4286175496421256,0.458266859481719,-0.7289945827806191,0.8373068025882509
Islamabad,1977,3,22.116666666666664,26.0,10.5,7.0,29.833333333333332,33.0,0.0,0.0,,,,,0.0,31,95.8668366023246,27.023,18.922615,1.0,6.123233995736766e-17,18.127630164328522,3.9890365023381413,-0.12004503078589333,0.00531546108375744,-0.1913517647596556,-1.3338233054038777,-1.435541141910023,9.790076923076922,-0.05439746698180381,-0.34934271008547835,0,-1.206126837185387,0.0,-1.518223300913423,0.0,0.1979512484377799,1.0,-1.5199378644144754,0.3146718123253024,-0.9375901384592266,0.7579230799398283
